a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._unkvalue	m._control	m._ql_url
ronaldb	51	51	2ca0e7f98ade9f7bc85e11ce8e2a1a16	1144http://www.gasmonkeygarage.com/	2015-03-24	ql20150318	1			2	http://www.gasmonkeygarage.com/	The Garage	n1144	1144	http://gasmonkeygarage.com/the-garage
ronaldb	51	51	948297bad9ef4b4d350269bfae941b2f	1145http://www.gasmonkeygarage.com/	2015-03-24	ql20150318	1			3	http://www.gasmonkeygarage.com/	The Monkeys	n1145	1145	http://gasmonkeygarage.com/the-monkeys
ronaldb	51	51	a3bdfc18b7a851299a88b8931d4df773	1148http://www.gasmonkeygarage.com/	2015-03-24	ql20150318	2			6	http://www.gasmonkeygarage.com/	The Inventory	n1148	1148	http://www.gasmonkeygarage.com/the-inventory/
ronaldb	51	51	a8f087485a667e357ba23c685421b7eb	1146http://www.gasmonkeygarage.com/	2015-03-24	ql20150318	1			4	http://www.gasmonkeygarage.com/	The Show	n1146	1146	http://gasmonkeygarage.com/the-show
ronaldb	51	51	cefc9ba9e4befadb1252d9048ba296b5	1147http://www.gasmonkeygarage.com/	2015-03-24	ql20150318	2			5	http://www.gasmonkeygarage.com/	Contact	n1147	1147	http://www.gasmonkeygarage.com/contact/
ronaldb	51	51	f07cb9469c5382984ed6d201da24b11f	1143http://www.gasmonkeygarage.com/	2015-03-24	ql20150318	1			1	http://www.gasmonkeygarage.com/	Dallas Auto Restoration ..	n1143	1143	http://gasmonkeygarage.com/the-garage
ronaldb	56	56	4d78dbef0e6f8b3a6e869e6a9de8fa58	1000http://www.co.sauk.wi.us/	2015-03-23	ql20150318	2			2	http://www.co.sauk.wi.us/	Land Information/GIS	n1000	1000	http://www.co.sauk.wi.us/landinformation
ronaldb	56	56	5ca557bea144c5d9d500fe2fcabf90c2	1003http://www.co.sauk.wi.us/	2015-03-23	ql20150318	2			5	http://www.co.sauk.wi.us/	Sheriff's Office	n1003	1003	https://www.co.sauk.wi.us/sheriffsoffice
ronaldb	56	56	6779f5715285bf276ea370dc717b1525	1001http://www.co.sauk.wi.us/	2015-03-23	ql20150318	1			3	http://www.co.sauk.wi.us/	Press Releases	n1001	1001	http://www.co.sauk.wi.us/news
ronaldb	56	56	69f65b159723ec6cc154405444d6f6e5	998http://www.co.sauk.wi.us/	2015-03-23	ql20150318	3	Topic too specific		0	http://www.co.sauk.wi.us/	Log In	n998	998	http://landshark.co.sauk.wi.us/
ronaldb	56	56	8d8c50680bc59db2f49cf9dd836a3794	1002http://www.co.sauk.wi.us/	2015-03-23	ql20150318	5		Login required	4	http://www.co.sauk.wi.us/	Sauk County Townships	n1002	1002	https://www.co.sauk.wi.us/generalpage/sauk-county-townships
ronaldb	56	56	e61a83b7c812a7b608f3ce4d380cb831	1004http://www.co.sauk.wi.us/	2015-03-23	ql20150318	5		Login required	6	http://www.co.sauk.wi.us/	Property Tax Info Soaring	n1004	1004	https://www.co.sauk.wi.us/treasurerpage/property-tax-info-soaring
ronaldb	56	56	e73483dcf95a1b06d058bf65b1105d1c	999http://www.co.sauk.wi.us/	2015-03-23	ql20150318	3	Topic too specific		1	http://www.co.sauk.wi.us/	Clerk Of Courts	n999	999	http://www.co.sauk.wi.us/clerkofcourts
ronaldb	59	59	1b024bac2a66aea8a6b199ab02b4eca6	176http://detroit.craigslist.org/	2015-03-23	ql20150318	3	Topic too specific		2	http://detroit.craigslist.org/	Mcb	n176	176	http://detroit.craigslist.org/mcb
ronaldb	59	59	427f48b562f9efa13fb17ef3e3d817a6	178http://detroit.craigslist.org/	2015-03-23	ql20150318	1			4	http://detroit.craigslist.org/	Metro Cars & Trucks	n178	178	http://detroit.craigslist.org/search/cta
ronaldb	59	59	4b2c3f0b9e26b90351c6881a3cf0d08e	179http://detroit.craigslist.org/	2015-03-23	ql20150318	3	Topic too specific		5	http://detroit.craigslist.org/	Free Stuff	n179	179	http://detroit.craigslist.org/search/zip
ronaldb	59	59	729533576743e428899d7a585150a913	175http://detroit.craigslist.org/	2015-03-23	ql20150318	1			1	http://detroit.craigslist.org/	Cars & Trucks	n175	175	http://detroit.craigslist.org/cta
ronaldb	59	59	c673b8efe163307d664f42c37ffeab13	177http://detroit.craigslist.org/	2015-03-23	ql20150318	1			3	http://detroit.craigslist.org/	apts/housing For Rent	n177	177	http://detroit.craigslist.org/search/apa
ronaldb	59	59	d444e68e39932f4aa72d2f813fb11908	180http://detroit.craigslist.org/	2015-03-23	ql20150318	3	Topic too specific		6	http://detroit.craigslist.org/	Free	n180	180	http://detroit.craigslist.org/zip/
ronaldb	59	59	f09deaf4cb58a01ba282b7c69c4c2a7a	174http://detroit.craigslist.org/	2015-03-23	ql20150318	1			0	http://detroit.craigslist.org/	apts / housing	n174	174	http://detroit.craigslist.org/apa/
ronaldb	60	60	058bf03bb73d0b04c3572a540cb3407b	2460https://www.navyfederal.org/	2015-03-24	ql20150318	1			8	https://www.navyfederal.org/	Branches & Atms	n2460	2460	https://www.navyfederal.org/branches-atms/index.php
ronaldb	60	60	124fde0269d91bcd3f02fc47d64a8065	2453https://www.navyfederal.org/	2015-03-24	ql20150318	1			1	https://www.navyfederal.org/	Branch & Atms	n2453	2453	http://navyfederal.org/branches-atms/index.php
ronaldb	60	60	341092a3cff8cf4c59145d03b7bc1f84	2456https://www.navyfederal.org/	2015-03-24	ql20150318	3	Topic too specific		4	https://www.navyfederal.org/	Mortgage Rates	n2456	2456	http://navyfederal.org/products-services/loans/mortgage/mortgage-rates.php
ronaldb	60	60	3b417129f6ae376bf3ad5544d8d9ed2f	2454https://www.navyfederal.org/	2015-03-24	ql20150318	1			2	https://www.navyfederal.org/	Contact Us	n2454	2454	http://navyfederal.org/contact-us.php
ronaldb	60	60	5a57712b24399983c341ca2cc9476010	2457https://www.navyfederal.org/	2015-03-24	ql20150318	2			5	https://www.navyfederal.org/	Navy Federal Credit Union West Coast Hub	n2457	2457	http://www.navyfederal.org/about/about.php
ronaldb	60	60	6da4fd71ab20a65ed1f2f511b8371926	2455https://www.navyfederal.org/	2015-03-24	ql20150318	3	Topic too specific		3	https://www.navyfederal.org/	Auto Loans	n2455	2455	http://navyfederal.org/products-services/loans/auto/auto-rates.php
ronaldb	60	60	748639c2ebef75f621922fd83f2915e3	2462https://www.navyfederal.org/	2015-03-24	ql20150318	3	Topic too specific		10	https://www.navyfederal.org/	Auto Loans	n2462	2462	https://www.navyfederal.org/products-services/loans/auto/auto-rates.php
ronaldb	60	60	8879f4110a1c6a7ef96a166310c12fc5	2461https://www.navyfederal.org/	2015-03-24	ql20150318	1			9	https://www.navyfederal.org/	Contact Us	n2461	2461	https://www.navyfederal.org/contact-us.php
ronaldb	60	60	92f971eeccb37bf93a0e8b4a210696c3	2459https://www.navyfederal.org/	2015-03-24	ql20150318	2			7	https://www.navyfederal.org/	Account Access	n2459	2459	https://www.navyfederal.org/account-management/how-do-i/index.php
ronaldb	60	60	9cfcc7c43c7490ff4fc9760121528c92	2452https://www.navyfederal.org/	2015-03-24	ql20150318	2			0	https://www.navyfederal.org/	Careers	n2452	2452	http://navyfederal.org/about/careers.php
ronaldb	60	60	a6d6acbe5bd642211505156c465cfb0b	2458https://www.navyfederal.org/	2015-03-24	ql20150318	2			6	https://www.navyfederal.org/	Careers	n2458	2458	https://www.navyfederal.org/about/careers.php
ronaldb	68	68	0302a5d16305bb087f6d09464a58809d	99http://bustedhalo.com/	2015-03-23	ql20150318	2			2	http://bustedhalo.com/	Fast Pray Give	n99	99	http://bustedhalo.com/features/fast-pray-give-2014
ronaldb	68	68	0b4aa47c8cd44c2b69d7018eed2e611a	97http://bustedhalo.com/	2015-03-23	ql20150318	4	Topic too specific,Time-sensitive		0	http://bustedhalo.com/	Advent2014-tout-5	n97	97	http://bustedhalo.com/features/advent-calendar-2014
ronaldb	68	68	4c020618338d3efb3906c77914fb3b0e	101http://bustedhalo.com/	2015-03-23	ql20150318	1			4	http://bustedhalo.com/	Show	n101	101	http://bustedhalo.com/siriusxm
ronaldb	68	68	b7fe21bd3dd819c2e5243cbe4430604b	103http://bustedhalo.com/	2015-03-23	ql20150318	3	Topic too specific		6	http://bustedhalo.com/	How To Go To Confession	n103	103	http://bustedhalo.com/wp/wp-content/uploads/2009/02/how-to-confess.pdf
ronaldb	68	68	c5413aea4f5fdb8555aa9e8df5cb2aac	102http://bustedhalo.com/	2015-03-23	ql20150318	3	Topic too specific		5	http://bustedhalo.com/	Ash Wednesday & Lent In ...	n102	102	http://bustedhalo.com/video/ash-wednesday-in-two-minutes
ronaldb	68	68	ea319976b2ea94209403796c0e3d7ee4	104http://bustedhalo.com/	2015-03-23	ql20150318	4	404		7	http://bustedhalo.com/	Show	n104	104	https://bustedhalo.com/siriusxm
ronaldb	68	68	f45b545b1d14b45779562e6abd07c4be	100http://bustedhalo.com/	2015-03-23	ql20150318	3	Topic too specific		3	http://bustedhalo.com/	What Is Mystagogy?	n100	100	http://bustedhalo.com/questionbox/what-is-mystagogy
ronaldb	68	68	fa6a1ea04fe3ea230a8d2d293a8cd7db	98http://bustedhalo.com/	2015-03-23	ql20150318	4	Topic too specific,Time-sensitive		1	http://bustedhalo.com/	Busted: Ryan Buell	n98	98	http://bustedhalo.com/features/busted-ryan-buell
ronaldb	81	81	02f85b53025335ef327088390b458438	2294https://pittsburgh.rivals.com/	2015-03-23	ql20150318	1			1	https://pittsburgh.rivals.com/	Basketball	n2294	2294	http://pittsburgh.rivals.com/default.asp?type=3
ronaldb	81	81	0537d7a8b896b88bfdc35e9f86d9a860	2298https://pittsburgh.rivals.com/	2015-03-23	ql20150318	1			5	https://pittsburgh.rivals.com/	Football	n2298	2298	https://pittsburgh.rivals.com/default.asp?type=1
ronaldb	81	81	3ae459ab60f9ff1399228d6d137b5697	2299https://pittsburgh.rivals.com/	2015-03-23	ql20150318	3	Topic too specific		6	https://pittsburgh.rivals.com/	BB Recruiting	n2299	2299	https://pittsburgh.rivals.com/default.asp?type=4
ronaldb	81	81	ce5cb4fe5f00abb7565ea4baf7ad7c5e	2293https://pittsburgh.rivals.com/	2015-03-23	ql20150318	3	Topic too specific		0	https://pittsburgh.rivals.com/	FB Recruiting	n2293	2293	http://pittsburgh.rivals.com/default.asp?type=2
ronaldb	81	81	e1f033b3a70c98485fe8615f78a5a7ce	2295https://pittsburgh.rivals.com/	2015-03-23	ql20150318	2			2	https://pittsburgh.rivals.com/	Forums	n2295	2295	http://pittsburgh.rivals.com/forum.asp
ronaldb	81	81	ec62549dec9c2aeb8cf1ecc2b60d641c	2297https://pittsburgh.rivals.com/	2015-03-23	ql20150318	3	Topic too specific		4	https://pittsburgh.rivals.com/	Scores	n2297	2297	http://pittsburgh.rivals.com/ticker.asp
ronaldb	81	81	fb0f09683b49535d7ad33c33b6a09a90	2296https://pittsburgh.rivals.com/	2015-03-23	ql20150318	5	404		3	https://pittsburgh.rivals.com/	Message Boards	n2296	2296	http://pittsburgh.rivals.com/forum.asp?sid=996&amp;fid=530&amp;style=2
ronaldb	90	90	0e4092c1801e0b77b9bf0b965e152bc0	1271http://www.jetblue.com/	2015-03-20	ql20150318	1			3	http://www.jetblue.com/	Plan A Trip	n1271	1271	http://jetblue.com/plan-a-trip
ronaldb	90	90	337c34e5bc220f9331791ab6b9ac829b	1268http://www.jetblue.com/	2015-03-20	ql20150318	2			0	http://www.jetblue.com/	Check In	n1268	1268	http://checkin.jetblue.com/B6WebCheckIn/WebCheckIn.html
ronaldb	90	90	7c7e95a48dde800df9b7561459bba2e8	1272http://www.jetblue.com/	2015-03-20	ql20150318	2			4	http://www.jetblue.com/	Where We	n1272	1272	http://jetblue.com/wherewejet
ronaldb	90	90	9300469ceb4e0901cd483600d95c76a3	1273http://www.jetblue.com/	2015-03-20	ql20150318	2			5	http://www.jetblue.com/	Where we jet	n1273	1273	http://jetblue.com/wherewejet
ronaldb	90	90	bd6a185c9965e4a5516f351d2945c661	1269http://www.jetblue.com/	2015-03-20	ql20150318	1			1	http://www.jetblue.com/	Contact Us	n1269	1269	http://jetblue.com/contact-us
ronaldb	90	90	e0c1beb8385ad44e7589ef8350ad8443	1274http://www.jetblue.com/	2015-03-20	ql20150318	2			6	http://www.jetblue.com/	Work Here	n1274	1274	http://www.jetblue.com/work-here/
ronaldb	90	90	fc87276f4ab4e29115d7c87310780769	1270http://www.jetblue.com/	2015-03-20	ql20150318	1			2	http://www.jetblue.com/	Flights	n1270	1270	http://jetblue.com/flights
ronaldb	95	95	2629802f34c6db4d22475cf5552230a4	1514http://www.navy.com/	2015-03-20	ql20150318	1			0	http://www.navy.com/	Us	n1514	1514	http://navy.com/careers.html
ronaldb	95	95	40ef2f8072cd25dcce6257238e320155	1519http://www.navy.com/	2015-03-20	ql20150318	1			5	http://www.navy.com/	Joining The And Reserve	n1519	1519	http://www.navy.com/joining.html
ronaldb	95	95	4cfb7fc7e4302d161e77442c682e7fec	1517http://www.navy.com/	2015-03-20	ql20150318	3	Topic too specific		3	http://www.navy.com/	Seals	n1517	1517	http://www.navy.com/careers/special-operations/seals/
ronaldb	95	95	4d4487a101abe1e247e00b75b2674d56	1518http://www.navy.com/	2015-03-20	ql20150318	2			4	http://www.navy.com/	FAQs	n1518	1518	http://www.navy.com/faq.html
ronaldb	95	95	82a30235183b62adec1419dde78ed74d	1515http://www.navy.com/	2015-03-20	ql20150318	1			1	http://www.navy.com/	Locations	n1515	1515	http://navy.com/locator.html
ronaldb	95	95	94cf9a0a124f499271b6b4d1f6a0bca8	1516http://www.navy.com/	2015-03-20	ql20150318	1			2	http://www.navy.com/	Recruiter	n1516	1516	http://navy.com/locator.html
ronaldb	95	95	f78b8aef11a564163c68eb1a84286083	1520http://www.navy.com/	2015-03-20	ql20150318	2			6	http://www.navy.com/	Getting Started	n1520	1520	http://www.navy.com/joining/getting-started.html
ronaldb	99	99	014f85ccb295d5f717e29deadcfc7556	1208http://www.hulu.com/	2015-03-20	ql20150318	1			0	http://www.hulu.com/	Movies	n1208	1208	http://hulu.com/movies
ronaldb	99	99	349d36ddd05f52f729705d63800021a3	1210http://www.hulu.com/	2015-03-20	ql20150318	2			2	http://www.hulu.com/	Ep	n1210	1210	http://hulu.com/tv/popular/episodes
ronaldb	99	99	5934fb638a4974bf596a2a7b4ded259b	1214http://www.hulu.com/	2015-03-20	ql20150318	1			6	http://www.hulu.com/	TV	n1214	1214	http://www.hulu.com/tv
ronaldb	99	99	6210802b04856ec8a29c792d568608ae	1212http://www.hulu.com/	2015-03-20	ql20150318	2			4	http://www.hulu.com/	Sign Up	n1212	1212	http://secure.hulu.com/signup
ronaldb	99	99	8e5ea36d97e608902733a651a71412d1	1213http://www.hulu.com/	2015-03-20	ql20150318	3	Topic too specific		5	http://www.hulu.com/	Recent Episodes	n1213	1213	http://www.hulu.com/released/episodes
ronaldb	99	99	c82165ec6df38c93266ad83d6de60a8b	1209http://www.hulu.com/	2015-03-20	ql20150318	1			1	http://www.hulu.com/	Plus	n1209	1209	http://hulu.com/plus?src=top-nav
ronaldb	99	99	cc21473657a7c5c6b43e0976443b185e	1211http://www.hulu.com/	2015-03-20	ql20150318	2			3	http://www.hulu.com/	Watch Popular TV Episodes ..	n1211	1211	http://hulu.com/tv/popular/episodes
ronaldb	100	100	4db339536219c7e76c2fb1e0b3d60deb	712http://video.foxnews.com/	2015-03-20	ql20150318	1			0	http://video.foxnews.com/	Latest	n712	712	http://video.foxnews.com/playlist/featured-latest-news
ronaldb	100	100	599fce2dee1f7ce710b057c4351ad040	714http://video.foxnews.com/	2015-03-20	ql20150318	1			2	http://video.foxnews.com/	Live	n714	714	http://video.foxnews.com/playlist/on-air-foxnewscom-live/
ronaldb	100	100	5ee3e38dabb7aaa9613e6e552adbb0c4	718http://video.foxnews.com/	2015-03-20	ql20150318	2			6	http://video.foxnews.com/	Radio	n718	718	http://video.foxnews.com/v/2013931500001/fox-news-radio/
ronaldb	100	100	6d4b0cbae1c29831ec6cebaf4991cbf9	716http://video.foxnews.com/	2015-03-20	ql20150318	3	Topic too specific		4	http://video.foxnews.com/	Go	n716	716	http://video.foxnews.com/v/1241186546001
ronaldb	100	100	8ea0dec5016ee61e7ea2fa049bb04242	713http://video.foxnews.com/	2015-03-20	ql20150318	1			1	http://video.foxnews.com/	Latest News	n713	713	http://video.foxnews.com/playlist/featured-latest-news
ronaldb	100	100	b6fccb2a002f0c0909ee8772ced8af77	717http://video.foxnews.com/	2015-03-20	ql20150318	3	Topic too specific		5	http://video.foxnews.com/	Fox News Channel	n717	717	http://video.foxnews.com/v/1241186546001/fox-news-channel/
ronaldb	100	100	f9bc71bc82d036ce2dfe419855a66eb9	715http://video.foxnews.com/	2015-03-20	ql20150318	2			3	http://video.foxnews.com/	Politics	n715	715	http://video.foxnews.com/playlist/politics-latest-politics
ronaldb	101	101	226806dc077d3c9a59e995bb4671bffc	2264https://minecraft.net/	2015-03-24	ql20150318	2			1	https://minecraft.net/	Demo	n2264	2264	http://minecraft.net/demo
ronaldb	101	101	4190d6e1c0a435e307aa094862902c5d	2266https://minecraft.net/	2015-03-24	ql20150318	1			3	https://minecraft.net/	Downloads	n2266	2266	http://minecraft.net/download
ronaldb	101	101	77dec683743ae64802b4bbacf52c59f3	2265https://minecraft.net/	2015-03-24	ql20150318	2			2	https://minecraft.net/	Play The Demo	n2265	2265	http://minecraft.net/demo
ronaldb	101	101	86428b7d9db2b21110374ecaa36bfde0	2267https://minecraft.net/	2015-03-24	ql20150318	2			4	https://minecraft.net/	Game	n2267	2267	http://minecraft.net/game
ronaldb	101	101	8f723a348e3bf1ad9b523ff598e6b810	2268https://minecraft.net/	2015-03-24	ql20150318	1			5	https://minecraft.net/	Log In	n2268	2268	http://minecraft.net/login
ronaldb	101	101	b057936588bdf04b2f3d524970985fdb	2269https://minecraft.net/	2015-03-24	ql20150318	2			6	https://minecraft.net/	Register	n2269	2269	http://minecraft.net/register
ronaldb	101	101	ef8df84f05fb87bbf64f0183f1a7eda6	2263https://minecraft.net/	2015-03-24	ql20150318	3	Topic too specific		0	https://minecraft.net/	Play	n2263	2263	http://minecraft.net/classic/play
ronaldb	107	107	1b2812f4574193a574ee995a66d0e6eb	261http://gorving.com/	2015-03-23	ql20150318	2			4	http://gorving.com/	RV Rental	n261	261	http://gorving.com/where-to-find/rentals
ronaldb	107	107	86feaad9046c15b880a5a4f9d7c506ea	262http://gorving.com/	2015-03-23	ql20150318	3	Topic too specific		5	http://gorving.com/	Locate An RV Show	n262	262	http://gorving.com/where-to-find/rv-shows
ronaldb	107	107	bc47920752e0c3166bd132f757ea64d1	257http://gorving.com/	2015-03-23	ql20150318	1			0	http://gorving.com/	Affordability	n257	257	http://gorving.com/affordability
ronaldb	107	107	c7597c006d95655538ac7621787582d7	260http://gorving.com/	2015-03-23	ql20150318	2			3	http://gorving.com/	Find A Dealer Or ...	n260	260	http://gorving.com/where-to-find/dealers
ronaldb	107	107	c82dc08d607472c500fe527d011941c5	263http://gorving.com/	2015-03-23	ql20150318	1			6	http://gorving.com/	Where To Go	n263	263	http://gorving.com/where-to-go
ronaldb	107	107	e3e14553621c46d480b4b5eb6f036479	259http://gorving.com/	2015-03-23	ql20150318	2			2	http://gorving.com/	Campgrounds	n259	259	http://gorving.com/where-to-find/campgrounds
ronaldb	107	107	f0228501fd1b890f10bb7df863ad9fc3	258http://gorving.com/	2015-03-23	ql20150318	2			1	http://gorving.com/	Sign Up For RV Info	n258	258	http://gorving.com/form
ronaldb	109	109	283908ceedd89957f89aa80a496b6285	690http://us.cottonon.com/	2015-03-20	ql20150318	1			1	http://us.cottonon.com/	Women	n690	690	http://cottonon.com/US/shop-by-brand/cotton-on-women
ronaldb	109	109	2a1c4fe6bb51b8bfba65f3717d6227a1	689http://us.cottonon.com/	2015-03-20	ql20150318	1			0	http://us.cottonon.com/	Men	n689	689	http://cottonon.com/US/shop-by-brand/cotton-on-men
ronaldb	109	109	2d611dcf09b23918a02f6f319b01e60d	693http://us.cottonon.com/	2015-03-20	ql20150318	3	Topic too specific		4	http://us.cottonon.com/	Cotton On Women	n693	693	http://us.cottonon.com/shop/women/sale
ronaldb	109	109	36c1c3061ffa274b76ca6b21fc08c838	694http://us.cottonon.com/	2015-03-20	ql20150318	3	Topic too specific		5	http://us.cottonon.com/	Sale	n694	694	http://us.cottonon.com/shop/women/sale
ronaldb	109	109	7a3492aed76a5f8714ec54be307b8cbc	692http://us.cottonon.com/	2015-03-20	ql20150318	3	Topic too specific		3	http://us.cottonon.com/	Typo	n692	692	http://us.cottonon.com/shop/typo/
ronaldb	109	109	d11362a65a990c1a9121ec2d8f563281	691http://us.cottonon.com/	2015-03-20	ql20150318	1			2	http://us.cottonon.com/	Kids	n691	691	http://us.cottonon.com/shop/kids/
ronaldb	109	109	ff93d4395e907ca9eab07e8a86447864	695http://us.cottonon.com/	2015-03-20	ql20150318	4	404		6	http://us.cottonon.com/	Stores	n695	695	http://us.cottonon.com/stores/
ronaldb	119	119	0a4c989bfdf1df5bb5d43afaecdbc245	2557https://www.usps.com/	2015-03-20	ql20150318	1			6	https://www.usps.com/	Find Locations	n2557	2557	https://tools.usps.com/go/POLocatorAction!input.action
ronaldb	119	119	384c8d49cbdcb394db306164b655ab42	2555https://www.usps.com/	2015-03-20	ql20150318	3	Topic too specific		4	https://www.usps.com/	Find a Zip Code	n2555	2555	http://usps.com/zip4/welcome.htm?from=home_header&amp;page=findazipcode
ronaldb	119	119	3b23801292b59428cc5f2ebaabe87dbd	2552https://www.usps.com/	2015-03-20	ql20150318	3	Topic too specific		1	https://www.usps.com/	Hold Mail	n2552	2552	http://holdmail.usps.com/holdmail
ronaldb	119	119	8cfa5ba463d9145065df4809bb07b5da	2554https://www.usps.com/	2015-03-20	ql20150318	2			3	https://www.usps.com/	Postage Price Calculator	n2554	2554	http://postcalc.usps.com/
