a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._control	m._ql_url
corinnek	18	18	10b0510eba2d01daa74b48384a54e1ab	968http://www.ihsaa.org/	2014-10-20	quicklinks009	3	Other	3	Topic too specific	boys tennis	6	http://www.ihsaa.org/	Tennis	968	http://www.ihsaa.org/Sports/Boys/Tennis/tabid/72/Default.aspx
corinnek	18	18	1747db70ea18dd20c1d7218200a9c708	964http://www.ihsaa.org/	2014-10-20	quicklinks009	2	Too long	2			2	http://www.ihsaa.org/	Team Sports Reclassification - Tournament Success Factor	964	http://www.ihsaa.org/Portals/0/ihsaa/documents/quick%20resources/Tournament%20Success%20Factor%20Provisions.pdf
corinnek	18	18	1c77f26be6ab02d29214c88fb30cf5ca	963http://www.ihsaa.org/	2014-10-20	quicklinks009	1		2			1	http://www.ihsaa.org/	NFHS Spirit of Sport Award	963	http://www.ihsaa.org/MembershipServices/AwardsandScholarships/NFHSSpiritofSportAward/tabid/820/Default.aspx
corinnek	18	18	477d65d82783b346003693209c83aa13	962http://www.ihsaa.org/	2014-10-20	quicklinks009	1		2			0	http://www.ihsaa.org/	Official IHSAA Site	962	http://www.ihsaa.org/Home/tabid/38/Default.aspx
corinnek	18	18	6014f2f60443793af64b73d1dccd77a0	966http://www.ihsaa.org/	2014-10-20	quicklinks009	4	Poor truncation	3	Topic too specific		4	http://www.ihsaa.org/	2014-15	966	http://www.ihsaa.org/Sports/Boys/Basketball/tabid/66/Default.aspx
corinnek	18	18	ae89f32ef6354a845214316b0019c0a4	965http://www.ihsaa.org/	2014-10-20	quicklinks009	4	Poor truncation	3	Topic too specific		3	http://www.ihsaa.org/	2014-15	965	http://www.ihsaa.org/Sports/Boys/Baseball/tabid/65/Default.aspx
corinnek	18	18	c4a84ca682a86d2dd40a47c61e54d51d	967http://www.ihsaa.org/	2014-10-20	quicklinks009	4	Other	4	Time-sensitive	2012	5	http://www.ihsaa.org/	Scoreboard	967	http://www.ihsaa.org/Sports/Boys/Football/201213/StateFinalsScoreboard/tabid/1351/Default.aspx
corinnek	18	18	e0951e8ce95eacd7e7ceef688694558c	970http://www.ihsaa.org/	2014-10-20	quicklinks009	4	Poor truncation	3	Topic too specific		8	http://www.ihsaa.org/	2014-15	970	http://www.ihsaa.org/Sports/Girls/Basketball/tabid/75/Default.aspx
corinnek	19	19	2b4af015bfa1e4ef467fbddad453fbda	1161http://www.lowes.com/	2014-10-16	quicklinks009	2	Poor truncation	3	Time-sensitive		5	http://www.lowes.com/	Air Conditioner Buying Guide	1161	http://www.lowes.com/cd_Air+Conditioner+Buying+Guide_70993886_
corinnek	19	19	4052063a1605dc18158a54c210b47716	1160http://www.lowes.com/	2014-10-16	quicklinks009	4	Irrelevant	4			4	http://www.lowes.com/	Close	1160	http://www.lowes.com/SearchCatalogDisplay
corinnek	19	19	580f0cb9383085a06d54abe409391645	1156http://www.lowes.com/	2014-10-16	quicklinks009	1		2			0	http://www.lowes.com/	Careers	1156	http://careers.lowes.com/
corinnek	19	19	7a7c30fec01c3809f1057f8f1aaa93ce	1163http://www.lowes.com/	2014-10-16	quicklinks009	2		3	Topic too specific		7	http://www.lowes.com/	Power Nailer Buying Guide	1163	http://www.lowes.com/cd_Power+Nailer+Buying+Guide_493845449_
corinnek	19	19	87cc3ca5b2cb2d33a6d4c428394e6fbd	1159http://www.lowes.com/	2014-10-16	quicklinks009	4		4			3	http://www.lowes.com/	canonical	1159	http://www.lowes.com/Kitchen/Kitchen-Countertops/_/N-1z0z38n/pl
corinnek	19	19	b309324f9ab0d32099337ec25f9f9867	1157http://www.lowes.com/	2014-10-16	quicklinks009	1		3	Topic too specific		1	http://www.lowes.com/	Garage Organization	1157	http://www.lowes.com/Cleaning-Organization/Garage-Organization/_/N-1z11pei/pl
corinnek	19	19	cd326077a9972663ff71406219941cbc	1165http://www.lowes.com/	2014-10-16	quicklinks009	1		2			9	http://www.lowes.com/	Careers	1165	https://careers.lowes.com/default.aspx
corinnek	19	19	cef6f12692d45c6877352947728896ba	1164http://www.lowes.com/	2014-10-16	quicklinks009	1		1			8	http://www.lowes.com/	Creative Ideas	1164	http://www.lowes.com/creative-ideas
corinnek	19	19	d0d226a774c0370e31e7c8b3a88e2d88	1158http://www.lowes.com/	2014-10-16	quicklinks009	4		4			2	http://www.lowes.com/	canonical	1158	http://www.lowes.com/Heating-Cooling/Thermostats/_/N-1z10xts/pl
corinnek	19	19	fecd0180142be2c60cff29d455a8888a	1162http://www.lowes.com/	2014-10-16	quicklinks009	3	Other,Irrelevant	2			6	http://www.lowes.com/	5% off* Every Day	1162	http://www.lowes.com/cd_Credit+Card+Accounts+from+Lowes_781778798_
corinnek	20	20	0e5a56ab143fb4974dacf8fd8d2d283b	1746http://www.tdbank.com/	2014-10-17	quicklinks009	2		2			3	http://www.tdbank.com/	Loan prepayment	1746	http://www.tdbank.com/calculator/Prepayment.aspx
corinnek	20	20	0e718a0070abf1de3f15b342e3595e53	1747http://www.tdbank.com/	2014-10-17	quicklinks009	4	Irrelevant	3	Topic too specific		4	http://www.tdbank.com/	Skip to main content	1747	http://www.tdbank.com/investments/articles/article_howmuchtoretire.html
corinnek	20	20	3bd9e5bac3bdd42e5c0c1dd678cb2fd4	1750http://www.tdbank.com/	2014-10-17	quicklinks009	3	Too long	2			7	http://www.tdbank.com/	Online Banking/Online Statement	1750	http://www.tdbank.com/personal/online_banking.html
corinnek	20	20	6160607103d842f15f4d6974a15d5f5f	1748http://www.tdbank.com/	2014-10-17	quicklinks009	3	Too long	3	Topic too specific		5	http://www.tdbank.com/	Make an informed decision about your plan to purchase a foreclosed property	1748	http://www.tdbank.com/mortgages/buy_home_foreclosure.html
corinnek	20	20	8ee00c28bacdabe018f3582bf40f9084	1749http://www.tdbank.com/	2014-10-17	quicklinks009	1		1			6	http://www.tdbank.com/	Log in to your account	1749	http://www.tdbank.com/net/accountlogin.aspx
corinnek	20	20	95eb7bac9ee3d21a51e71ba1652f195c	1743http://www.tdbank.com/	2014-10-17	quicklinks009	3	Too long	2			0	http://www.tdbank.com/	onlinebanking.tdbank.com	1743	http://onlinebanking.tdbank.com/
corinnek	20	20	be5f69d7a28024170585a7838121bac2	1751http://www.tdbank.com/	2014-10-17	quicklinks009	4	Too long,Irrelevant	2			8	http://www.tdbank.com/	Log in to Online Banking to view your mortgage account	1751	https://onlinebanking.tdbank.com/
corinnek	20	20	dfb817612a9cbcb9697c1b81a2f54736	1744http://www.tdbank.com/	2014-10-17	quicklinks009	1		2			1	http://www.tdbank.com/	About Us - TD Bank	1744	http://www.tdbank.com/aboutus/about_us_banking.html
corinnek	20	20	f43d89df9ae9b6a065ab927e3afcadab	1745http://www.tdbank.com/	2014-10-17	quicklinks009	1		2			2	http://www.tdbank.com/	Reporting Fraud and identity Theft	1745	http://www.tdbank.com/bank/reportingidentitytheft.html
corinnek	25	25	0d1137a5c00711bf7756503d04e79bb4	1424http://www.orbitz.com/	2014-10-16	quicklinks009	4	Irrelevant	2			5	http://www.orbitz.com/	See more	1424	http://www.orbitz.com/travel-guide/
corinnek	25	25	189b3420c27da7990ec4603105042b75	1427http://www.orbitz.com/	2014-10-16	quicklinks009	2		1			8	http://www.orbitz.com/	Vacation Packages	1427	http://www.orbitz.com/vacations/
corinnek	25	25	1c775093984a325cd29869138a273240	1428http://www.orbitz.com/	2014-10-16	quicklinks009	2		2			9	http://www.orbitz.com/	Ski	1428	http://www.orbitz.com/vacations/Ski.tSKI/
corinnek	25	25	61abd67771e54ebf4538ceeb9a11bcc9	1425http://www.orbitz.com/	2014-10-16	quicklinks009	2		3	Topic too specific		6	http://www.orbitz.com/	New Zealand	1425	http://www.orbitz.com/travel-guide/New_Zealand.tg159/
corinnek	25	25	6823089730a6a655d45eb2a24e098a24	1419http://www.orbitz.com/	2014-10-16	quicklinks009	1		1			0	http://www.orbitz.com/	flights	1419	http://www.orbitz.com/flights
corinnek	25	25	9772e077078383dd024d640092ac988c	1422http://www.orbitz.com/	2014-10-16	quicklinks009	2		2			3	http://www.orbitz.com/	Cheap hotels	1422	http://www.orbitz.com/hotels
corinnek	25	25	a07ce988548a220c38f5ddc93e484272	1420http://www.orbitz.com/	2014-10-16	quicklinks009	1		1			1	http://www.orbitz.com/	Flights	1420	http://www.orbitz.com/flights/
corinnek	25	25	bffa05fd484b54e502520887c51276b9	1421http://www.orbitz.com/	2014-10-16	quicklinks009	1		3	Topic too specific		2	http://www.orbitz.com/	Paris Flights	1421	http://www.orbitz.com/flights/to-Paris.d28242/
corinnek	25	25	f9b024d4e9cd86a1c6985887f1a54b5c	1423http://www.orbitz.com/	2014-10-16	quicklinks009	2	Repetitive	2			4	http://www.orbitz.com/	Orbitz Coupons	1423	http://www.orbitz.com/travel-deals/orbitz-coupon-promo-code/
corinnek	25	25	fbc5b93f92175394cecb16a77e02dce4	1426http://www.orbitz.com/	2014-10-16	quicklinks009	2		3	Topic too specific		7	http://www.orbitz.com/	Daytona Beach travel	1426	http://www.orbitz.com/travel-guide/United_States--FL/Daytona_Beach.tg5322/
corinnek	26	26	40ac383f6cc654f58fab60f388c44e1b	1481http://www.pizzahut.com/	2014-10-16	quicklinks009	4	Irrelevant	1			1	http://www.pizzahut.com/	Deals	1481	http://www.pizzahut.com/deals.html
corinnek	26	26	4de7af7d221072921423168c74abbd1d	1486http://www.pizzahut.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Low quality		6	http://www.pizzahut.com/	Texas	1486	http://www.pizzahut.com/locations/texas
corinnek	26	26	55a5319bc5fa63326dd6b12f1b7be3ad	1482http://www.pizzahut.com/	2014-10-16	quicklinks009	2		2			2	http://www.pizzahut.com/	Store Locator	1482	http://www.pizzahut.com/locations.html
corinnek	26	26	6fcc490ed7dbd089917cff43a56fcfd4	1484http://www.pizzahut.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Topic too specific,Low quality		4	http://www.pizzahut.com/	Schererville	1484	http://www.pizzahut.com/locations/indiana/schererville
corinnek	26	26	79b7ea77215cb04c3d14d94acc5cc11e	1487http://www.pizzahut.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Topic too specific,Low quality		7	http://www.pizzahut.com/	Green Bay	1487	http://www.pizzahut.com/locations/wisconsin/green-bay
corinnek	26	26	91ea67781e4052133e68bf97eeb8874e	1483http://www.pizzahut.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Topic too specific,Low quality		3	http://www.pizzahut.com/	Indianapolis	1483	http://www.pizzahut.com/locations/indiana/indianapolis
corinnek	26	26	a89a9ed66401bad4d123a7c5b3593f5c	1480http://www.pizzahut.com/	2014-10-16	quicklinks009	1		2			0	http://www.pizzahut.com/	Careers	1480	http://jobs.pizzahut.com/
corinnek	26	26	d108554137940cd95ea166ce5ea8d19c	1485http://www.pizzahut.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Topic too specific,Low quality		5	http://www.pizzahut.com/	Michigan	1485	http://www.pizzahut.com/locations/michigan
corinnek	27	27	116cd0cbad117eae8da175bbd6a2ce0e	875http://www.harborfreight.com/	2014-10-18	quicklinks009	2		1			6	http://www.harborfreight.com/	Sale & Clearance	875	http://www.harborfreight.com/clearance
corinnek	27	27	42de622727c367af27bb636031522e3d	872http://www.harborfreight.com/	2014-10-18	quicklinks009	1		3	Topic too specific		3	http://www.harborfreight.com/	Air Hoses	872	http://www.harborfreight.com/air-tools/air-hoses.html
corinnek	27	27	6301536ad915231721fede15a8b8a738	871http://www.harborfreight.com/	2014-10-18	quicklinks009	3	Too long	3	Topic too specific		2	http://www.harborfreight.com/	Hydrostar Drain Monster 68285 50 ft. Compact Electric Drain Cleaner	871	http://www.harborfreight.com/50-ft-compact-electric-drain-cleaner-68285.html
corinnek	27	27	72851a1a07017e24e624caefd30b03ad	869http://www.harborfreight.com/	2014-10-18	quicklinks009	2		2			0	http://www.harborfreight.com/	Our Blog	869	http://blog.harborfreight.com/
corinnek	27	27	7346ed273da2b79f05f02bdbe5b4bf59	878http://www.harborfreight.com/	2014-10-18	quicklinks009	1		3	Topic too specific		9	http://www.harborfreight.com/	Plastic Welders	878	http://www.harborfreight.com/welding/plastic-welders.html
corinnek	27	27	9243a6eb8b78f264b1dfc17fdc66d0a0	873http://www.harborfreight.com/	2014-10-18	quicklinks009	1		3	Topic too specific		4	http://www.harborfreight.com/	Nailers & Staplers	873	http://www.harborfreight.com/air-tools/nailers-staplers.html
corinnek	27	27	9e0752b2e5a7e316d732827268d6b9b9	870http://www.harborfreight.com/	2014-10-18	quicklinks009	4		4			1	http://www.harborfreight.com/	canonical	870	http://images.harborfreight.com/
corinnek	27	27	a68c8323250612b8b38ef3af9da8b54c	874http://www.harborfreight.com/	2014-10-18	quicklinks009	2		3	Topic too specific		5	http://www.harborfreight.com/	Tie Downs	874	http://www.harborfreight.com/automotive-motorcycle/tie-downs.html
corinnek	27	27	b173fbe2de681837fc9cfad90ac73aab	877http://www.harborfreight.com/	2014-10-18	quicklinks009	1		1			8	http://www.harborfreight.com/	Store Locator	877	http://www.harborfreight.com/storelocator/location/map
corinnek	27	27	fe6b3efdd2db315a17599a5bd2c89cdf	876http://www.harborfreight.com/	2014-10-18	quicklinks009	3	Other	1			7	http://www.harborfreight.com/	Search	876	http://www.harborfreight.com/shop-all-departments
corinnek	33	33	2724b4eb1b424293f8170cb80e47b3dd	2137https://www.arvest.com/	2014-10-19	quicklinks009	2	Too long	1			0	https://www.arvest.com/	Arvest Online Banking at arvest.com	2137	http://www.arvest.com/?page=personal/online/botn
corinnek	33	33	2e716887b291e7e62518853c8f7f8bc1	2138https://www.arvest.com/	2014-10-19	quicklinks009	4	Irrelevant	1		home page	1	https://www.arvest.com/	Continue	2138	https://www.arvest.com/?bank=fayetteville
corinnek	33	33	32bef4e7dbb333b779eacce05ad4d6a7	2140https://www.arvest.com/	2014-10-19	quicklinks009	2		1			3	https://www.arvest.com/	Investment Services	2140	https://www.arvest.com/?page=investments
corinnek	33	33	59c6f139a031eb46f9ac8bf6cc3749ec	2142https://www.arvest.com/	2014-10-19	quicklinks009	4	Irrelevant	3	Topic too specific		5	https://www.arvest.com/	up	2142	https://www.arvest.com/?page=investments/trusts
corinnek	33	33	693d26e6fae1620424f64ff9e8429be9	2144https://www.arvest.com/	2014-10-19	quicklinks009	2	Repetitive	1			7	https://www.arvest.com/	Arvest Online Banking	2144	https://www.arvest.com/?page=personal/online/botn
corinnek	33	33	818d3c80e3e73c94c586dc35b5396755	2143https://www.arvest.com/	2014-10-19	quicklinks009	4	Irrelevant	1			6	https://www.arvest.com/	up	2143	https://www.arvest.com/?page=personal/online
corinnek	33	33	8cb96b02c6d71488eb21319f1c72c74d	2141https://www.arvest.com/	2014-10-19	quicklinks009	4		4			4	https://www.arvest.com/	canonical	2141	https://www.arvest.com/?page=investments/management/services/role
corinnek	33	33	b3e74dd98af93d580135322c96cbf361	2145https://www.arvest.com/	2014-10-19	quicklinks009	4		4			8	https://www.arvest.com/	canonical	2145	https://www.arvest.com/?page=personal/online/botn/login
corinnek	33	33	e7cf09450540841e458455d46bd6c8a2	2146https://www.arvest.com/	2014-10-19	quicklinks009	2		3	Topic too specific		9	https://www.arvest.com/	Popmoney	2146	https://www.arvest.com/?page=personal/online/popmoney
corinnek	33	33	fa0c6000f191e6f3c0b2deef1ab429d4	2139https://www.arvest.com/	2014-10-19	quicklinks009	4	Irrelevant	1			2	https://www.arvest.com/	up	2139	https://www.arvest.com/?page=about/arvest
corinnek	37	37	01adbb3216992d633bd2e81271f64ee5	2239https://www.navyfederal.org/	2014-10-18	quicklinks009	2		1			3	https://www.navyfederal.org/	Branch Openings	2239	https://www.navyfederal.org/branches-atms/branch-info.php
corinnek	37	37	0704065b40d3efb695c71d326e171a9b	2237https://www.navyfederal.org/	2014-10-18	quicklinks009	3	Too long	1			1	https://www.navyfederal.org/	Navy Federal Credit Union West Coast Hub	2237	http://www.navyfederal.org/about/about.php
corinnek	37	37	115d59c7c6aefb13faaaa75a8fc3872d	2243https://www.navyfederal.org/	2014-10-18	quicklinks009	3	Other	1		only checking	7	https://www.navyfederal.org/	Products & Services	2243	https://www.navyfederal.org/products-services/checking-savings/checking-at-a-glance.php
corinnek	37	37	42b14506de99774bf39478c499f98e36	2240https://www.navyfederal.org/	2014-10-18	quicklinks009	1		1			4	https://www.navyfederal.org/	Branches & ATMs	2240	https://www.navyfederal.org/branches-atms/index.php
corinnek	37	37	d020c19d931de0092010f3e6e148ed3a	2242https://www.navyfederal.org/	2014-10-18	quicklinks009	2		3	Topic too specific		6	https://www.navyfederal.org/	Navy Federal Announces Balance Transfer Offer	2242	https://www.navyfederal.org/pdf/press-releases/2011/balance_transfer_offer.pdf
corinnek	37	37	dfddd0f3460e5d5b02cd02148e449ca7	2236https://www.navyfederal.org/	2014-10-18	quicklinks009	5		5		forbidden	0	https://www.navyfederal.org/	Navy Federal Credit Union | Knowledge Center	2236	http://infocenter.navyfederal.org/
corinnek	37	37	e62bdbd6020e3830dcc54f95201121a1	2241https://www.navyfederal.org/	2014-10-18	quicklinks009	2		1			5	https://www.navyfederal.org/	Mobile Banking	2241	https://www.navyfederal.org/mobile/mobile.php
corinnek	37	37	f1172ab45f329f26fdfe6d31929a54e4	2238https://www.navyfederal.org/	2014-10-18	quicklinks009	2		1			2	https://www.navyfederal.org/	About Us	2238	https://www.navyfederal.org/about/about.php
corinnek	38	38	00e449bcacf155c44682ab907ab4cdb6	1587http://www.redbox.com/	2014-10-17	quicklinks009	3	Too long	3	Topic too specific,Time-sensitive		4	http://www.redbox.com/	About Time, Movie on DVD, Drama	1587	http://www.redbox.com/movies/about-time
corinnek	38	38	1d1737c9f25656d0ac52ab57bfe6e8fe	1584http://www.redbox.com/	2014-10-17	quicklinks009	4	Irrelevant	1			1	http://www.redbox.com/	RedBox	1584	http://www.redbox.com/locations/
corinnek	38	38	2f8245f71797d1d50b0d61c2977df482	1583http://www.redbox.com/	2014-10-17	quicklinks009	4	Irrelevant	1			0	http://www.redbox.com/	Like us on Facebook	1583	http://www.redbox.com/instant
corinnek	38	38	45d07180568fedeea0491836bb5f28e2	1592http://www.redbox.com/	2014-10-17	quicklinks009	2	Other	1			9	http://www.redbox.com/	Top 20	1592	http://www.redbox.com/movies/top20
corinnek	38	38	4a87427e8f1e045b40cf6e8446ee694d	1588http://www.redbox.com/	2014-10-17	quicklinks009	1		1			5	http://www.redbox.com/	Coming Soon	1588	http://www.redbox.com/movies/comingsoon
corinnek	38	38	65e1c0bd070b13fd22aed1d9e58fc8d5	1585http://www.redbox.com/	2014-10-17	quicklinks009	4		4			2	http://www.redbox.com/	canonical	1585	http://www.redbox.com/locations/new-mexico
corinnek	38	38	83d61db984f8163c38a06e1ab6540ed2	1590http://www.redbox.com/	2014-10-17	quicklinks009	3	Too long	3	Topic too specific,Time-sensitive		7	http://www.redbox.com/	Prisoners, Movie on DVD, Action	1590	http://www.redbox.com/movies/prisoners
corinnek	38	38	a66facffa32ca0d62e877c026756538f	1586http://www.redbox.com/	2014-10-17	quicklinks009	2	Poor truncation	1			3	http://www.redbox.com/	Movies	1586	http://www.redbox.com/movies
corinnek	38	38	e96151551d8ea95cd8ba31495e3a4c8a	1591http://www.redbox.com/	2014-10-17	quicklinks009	3	Too long	3	Topic too specific,Time-sensitive		8	http://www.redbox.com/	The LEGO Movie, Movie on DVD, Family	1591	http://www.redbox.com/movies/the-lego-movie
corinnek	38	38	e993013fc0b7c9cb474f44b2bcbaca05	1589http://www.redbox.com/	2014-10-17	quicklinks009	3	Too long	3	Topic too specific,Time-sensitive		6	http://www.redbox.com/	Ender's Game, Movie on DVD, Action	1589	http://www.redbox.com/movies/enders-game
corinnek	40	40	0fe33769d0411fedf8a76c8f44d4a0d4	1768http://www.thejigsawpuzzles.com/	2014-10-19	quicklinks009	1		1			9	http://www.thejigsawpuzzles.com/	Puzzle Gallery	1768	http://www.thejigsawpuzzles.comwww.thejigsawpuzzles.comwww.thejigsawpuzzles.comwww.thejigsawpuzzles.comwww.thejigsawpuzzles.comwww.thejigsawpuzzles.com/
