a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.qlvalue	a.rank
viveca	589	589	afcea05c9b2ee20e57a0d2f10c9da1be	2315http://www.tacobell.com/	2014-12-10	qlpatch	Definitely YES	3
viveca	589	589	cca20ebd333d8b49d0df94ab87391386	2312http://www.tacobell.com/	2014-12-10	qlpatch	Uncertain	0
viveca	594	594	4d69da0e9b6ccbb11cf00bfe3321ed80	2326http://www.twc.state.tx.us/	2014-12-11	qlpatch	Uncertain	1
viveca	594	594	515afd9053e037653920e9462548e990	2327http://www.twc.state.tx.us/	2014-12-11	qlpatch	Uncertain	2
viveca	594	594	5ee43438db97108303bdf95972817421	2328http://www.twc.state.tx.us/	2014-12-11	qlpatch	Uncertain	3
viveca	594	594	96115c8de2225ecc83813b1a03c6c43c	2329http://www.twc.state.tx.us/	2014-12-11	qlpatch	Uncertain	4
viveca	594	594	9d2f39b5b6dfff0b6f3916f409ab537a	2325http://www.twc.state.tx.us/	2014-12-11	qlpatch	Uncertain	0
viveca	596	596	c0cb20003c79433ca3f71b268f1b138d	1211http://www.nydailynews.com/	2014-12-11	qlpatch	Uncertain	0
samanthashook	2	2	903e737389763749ab20f94579e6100f	2159http://www.choicehotels.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	2	2	957663c220f855ccec2384645ca6b37d	2160http://www.choicehotels.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	2	2	97d52c91274991b633ec9d8f71684d37	2158http://www.choicehotels.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	2	2	a8e38da7fa047e69a9fae3974334e4a7	2157http://www.choicehotels.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	4	4	4ed8e6dadb97881f94cfb4300035690c	2343http://www.eharmony.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	4	4	d520deb2dcc2bbf816247b14b99bcb96	2344http://www.eharmony.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	4	4	d5e2fc371cfe877088423be79ba2858e	2342http://www.eharmony.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	11	11	110f3250df9c0fc4516dab1ed90bccf9	1331http://www.monsterenergy.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	11	11	5e26d393a8d504534f95446f4bc40733	1333http://www.monsterenergy.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	11	11	6cccfdaf3adf780c2e104ce39d7ebb2d	1330http://www.monsterenergy.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	11	11	aa35200949910c871fe000ff12f9824f	1332http://www.monsterenergy.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	16	16	03a02976cd5b51c813697576336c5015	2360http://www.snopes.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	16	16	0653235165353af1a1078031f8220e51	2356http://www.snopes.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	16	16	187741f6a80e328f80e56cfa78eccdcc	2362http://www.snopes.com/	2014-12-10	qlpatch	Uncertain	7
samanthashook	16	16	260a706b59e7ed4b08e44fa1b1fa15cf	2357http://www.snopes.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	16	16	2d4981d8376349151f4439b4366ea874	2361http://www.snopes.com/	2014-12-10	qlpatch	Uncertain	6
samanthashook	16	16	35bbd55f445836dbb64c29c2c5a2e97a	2359http://www.snopes.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	16	16	90f07ff95a2749cfa2b68853f0b3f394	2358http://www.snopes.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	16	16	b13479dfb5665a096caa6d3511b92b05	2355http://www.snopes.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	17	17	1bed156a25da4c087bf0348490453885	1427http://www.lowes.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	17	17	5a7c3649c5738aaab2d797ac8edf3797	1428http://www.lowes.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	17	17	62db70827a580ff671b1ad9457f497c7	1431http://www.lowes.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	17	17	9356aded01e136e2ed3466a4d5caee09	1429http://www.lowes.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	17	17	bd77b9dc8c49591cdb86209da5658440	1430http://www.lowes.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	18	18	4f4b990d6967fa62233d7033943dc656	2363http://www.priceline.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	18	18	6a472daee34beb25d3f48af4a0ae46f1	2368http://www.priceline.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	18	18	7bdd5d08fa8cf4276eba5cd616618892	2364http://www.priceline.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	18	18	872438aba9e7cc59048ef863abec2d51	2365http://www.priceline.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	18	18	c9ea8e23f7ab0091d44a6a382a7354c2	2366http://www.priceline.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	18	18	cf3cd1be59ead26c402be89907d12888	2367http://www.priceline.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	20	20	12d24d6337b57874deb12109ea018208	2373http://mariska-online.com/	2014-12-10	qlpatch	Definitely NO	4
samanthashook	20	20	4a87bb8ebb9fa6b11e32cc6be580c90c	2369http://mariska-online.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	20	20	619823d3a9f1bcff15bca3e72e980d02	2370http://mariska-online.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	20	20	77794c301f292af60f37e1fa66adae66	2371http://mariska-online.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	20	20	8d32dfdf93a1308b5fd2455a46ce9d95	2372http://mariska-online.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	22	22	36de2b0c99fc6e47774cd7c23e739a09	1597http://www.keiraknightley.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	22	22	4a488d57ee6012783da94e26eefec527	1595http://www.keiraknightley.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	22	22	645e5a7e5684f35b2726910759c88980	1596http://www.keiraknightley.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	22	22	f9b48ce256fa77b5bafdd8bac339239f	1598http://www.keiraknightley.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	38	38	2803e2bd414279093a7eb187180488f1	2068http://www.redbox.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	38	38	412ac2f2d7eed8bd829ebef46c8692ff	2066http://www.redbox.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	38	38	92f5ebd871a7eab6ea4e88695fdaed48	2067http://www.redbox.com/	2014-12-10	qlpatch	NJ	1
samanthashook	38	38	b366612e624c662a8f0e625826ae23bb	2071http://www.redbox.com/	2014-12-10	qlpatch	NJ	5
samanthashook	38	38	b44e7a34868f6f37ec386277a96a963f	2070http://www.redbox.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	38	38	d4c6aaf6cfb8cb5fa10366ffeb10fce4	2069http://www.redbox.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	38	38	f4610cd9366a461f81804e5c53e904ed	2072http://www.redbox.com/	2014-12-10	qlpatch	Uncertain	6
samanthashook	43	43	284ccb1834fdb440c7f9aa8953281745	2410http://www.boston.com/	2014-12-11	qlpatch	Uncertain	1
samanthashook	43	43	bbc940f3cd20ca164dd6fe0cb85a6909	2411http://www.boston.com/	2014-12-11	qlpatch	Uncertain	2
samanthashook	43	43	e15f125b48b35ee0d1db13c4e3ddfbfb	2409http://www.boston.com/	2014-12-11	qlpatch	Uncertain	0
samanthashook	50	50	2fdf8db9af7d4555c57f53799a103384	2433http://www.united.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	50	50	3140f3f78792a5279a1b5677aaf8cfb2	2429http://www.united.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	50	50	82ad6a2a18fa9ba6ca56165c108bfc6a	2431http://www.united.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	50	50	cf2734072d328156067d4f10e19ba7c8	2430http://www.united.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	50	50	e802d33b6fffd125bb63fbbdd177b348	2432http://www.united.com/	2014-12-10	qlpatch	Definitely NO	3
samanthashook	57	57	16492a27109ffe798ce47093de71ce3b	2446http://www.abcmouse.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	57	57	c19024fa1db05ed4b8231f0d0e8c9722	2447http://www.abcmouse.com/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	57	57	ca0b068012804fb257b7d8dcd494c82c	2450http://www.abcmouse.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	57	57	dde6085f7a1fbcb9d394dfa7ea40c477	2448http://www.abcmouse.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	57	57	ed7560afa82cc3b4f5016a7fd40a493b	2449http://www.abcmouse.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	58	58	1141564a76d7e9c097b71ac6b60cc8a6	3http://www.lena-headey.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	58	58	66739895692def755449a1b8aeffb8f0	5http://www.lena-headey.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	58	58	8e0575bf5ba8d1f768bfd0e90204f7a6	1http://www.lena-headey.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	58	58	ce9ea92a8f7cb7f45837a918b82ce3d0	2http://www.lena-headey.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	58	58	f239d2b378e373da7fe141daaf1a03b8	4http://www.lena-headey.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	62	62	3e3759ded04af95c60f3c749c495059b	2466http://www.redlobster.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	62	62	5d7bcaa7a4345a71b6e09d6409b4ace1	2468http://www.redlobster.com/	2014-12-10	qlpatch	Uncertain	6
samanthashook	62	62	68e15beb1d3f50d1e0df6a510a8eefa7	2464http://www.redlobster.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	62	62	73d678185d0ccb5246eed641b101ce8e	2463http://www.redlobster.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	62	62	998bf78b77ec77138f01a0673368a765	2462http://www.redlobster.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	62	62	9a853384c9bd1d02f4df96cbe34269a2	2465http://www.redlobster.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	62	62	e14b283aead9d9390f12ed35242de86a	2467http://www.redlobster.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	64	64	0a1a8014a9dd452f7f02f166c457b92e	118http://www.applebees.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	64	64	551556390217fc7e43720e515b843540	124http://www.applebees.com/	2014-12-10	qlpatch	Uncertain	6
samanthashook	64	64	69efbf20fd6dad024cea78ef8bc66845	120http://www.applebees.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	64	64	a3a2db279e843fa739104b266e9fc8c8	123http://www.applebees.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	64	64	cf2eb6d49b7a5616d1af6d5902926a88	122http://www.applebees.com/	2014-12-10	qlpatch	NJ	4
samanthashook	64	64	d353a029d96e96bc1a75f06aac70a3b7	121http://www.applebees.com/	2014-12-10	qlpatch	NJ	3
samanthashook	64	64	f0cb8d537bcfddda27b766ef234d38c3	125http://www.applebees.com/	2014-12-10	qlpatch	Uncertain	7
samanthashook	64	64	fd9b5de6d1e869b4206cf05ece036e03	119http://www.applebees.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	65	65	2474590b2c4ed508b2b9af6def6a09ac	192http://www.freecoupons.com/	2014-12-11	qlpatch	Uncertain	4
samanthashook	65	65	49506a3966e313697ee0376890ac5111	188http://www.freecoupons.com/	2014-12-11	qlpatch	Uncertain	0
samanthashook	65	65	cc3b6f55466dd7a21bcacfa93d91c0b0	190http://www.freecoupons.com/	2014-12-11	qlpatch	Uncertain	2
samanthashook	65	65	d96b001db8433c22e881daf31013c495	191http://www.freecoupons.com/	2014-12-11	qlpatch	Uncertain	3
samanthashook	65	65	e13cfbcc62e4d7acbc28b7c009472b47	189http://www.freecoupons.com/	2014-12-11	qlpatch	Uncertain	1
samanthashook	66	66	34572a37938d0698effaa5736b302d4c	2486http://www.michaels.com/	2014-12-09	qlpatch	Uncertain	4
samanthashook	66	66	6af4a4a4907c867e0222c740b23a73d1	2484http://www.michaels.com/	2014-12-09	qlpatch	Uncertain	2
samanthashook	66	66	95d612244e9c3ca8006fad4bbb530ac5	2483http://www.michaels.com/	2014-12-09	qlpatch	Definitely NO	1
samanthashook	66	66	b4365f3d7e03c02cc9d655c0a9edd89d	2485http://www.michaels.com/	2014-12-09	qlpatch	Uncertain	3
samanthashook	66	66	b6533b548004e6044f1172f0ad458769	2482http://www.michaels.com/	2014-12-09	qlpatch	Definitely NO	0
samanthashook	74	74	12e3e9643f2e060e1c2befbc7fd3de6f	299https://minecraft.net/	2014-12-11	qlpatch	NJ	1
samanthashook	74	74	27787f055006cdf7abd5e707e42ec379	302https://minecraft.net/	2014-12-11	qlpatch	Uncertain	4
samanthashook	74	74	33b1b1fd45b2a6121c1bb962f6fce314	303https://minecraft.net/	2014-12-11	qlpatch	Uncertain	5
samanthashook	74	74	57278062bb4ea0f8d775304e480e86f6	300https://minecraft.net/	2014-12-11	qlpatch	Definitely NO	2
samanthashook	74	74	7f8419e4e9279271c625215a3edf00ac	298https://minecraft.net/	2014-12-11	qlpatch	Uncertain	0
samanthashook	74	74	93782aa6238e27e6df42989fe2e26804	301https://minecraft.net/	2014-12-11	qlpatch	Uncertain	3
samanthashook	77	77	3c6f17255b04167f45d37a0b2997988c	509http://www.kate-upton.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	79	79	4d6b7b7b561c30826335d790f1e6e368	600http://www.txlottery.org/	2014-12-11	qlpatch	Uncertain	1
samanthashook	79	79	83b8d2851d0f4b88d424f28f61cd4d74	602http://www.txlottery.org/	2014-12-11	qlpatch	Uncertain	3
samanthashook	79	79	bc6d3c8d3fc1619321a424c9f770364d	603http://www.txlottery.org/	2014-12-11	qlpatch	Uncertain	4
samanthashook	79	79	da9f673aac62cc3d09f93c67239222f1	601http://www.txlottery.org/	2014-12-11	qlpatch	Uncertain	2
samanthashook	79	79	ff9345aef8d5c0d0c1dc1ac5b9dc6cea	599http://www.txlottery.org/	2014-12-11	qlpatch	Uncertain	0
samanthashook	81	81	1e588ec0414851b14934b8d8af46282e	650https://disneyworld.disney.go.com/	2014-12-11	qlpatch	Uncertain	0
samanthashook	81	81	335d86d69182f9e3874443ea2d57163c	651https://disneyworld.disney.go.com/	2014-12-11	qlpatch	Uncertain	1
samanthashook	81	81	63395e3b89c02f6c278949fe21838667	653https://disneyworld.disney.go.com/	2014-12-11	qlpatch	Uncertain	3
samanthashook	81	81	63ae0a6e8c7e31778b7148624d7bdfe0	654https://disneyworld.disney.go.com/	2014-12-11	qlpatch	Uncertain	4
samanthashook	81	81	9ff7eb40df7d064c2966c5695a6dc049	652https://disneyworld.disney.go.com/	2014-12-11	qlpatch	Uncertain	2
samanthashook	81	81	bd80a9fec1f8e7a20e598b9041cd3275	656https://disneyworld.disney.go.com/	2014-12-11	qlpatch	Uncertain	6
samanthashook	81	81	dc0b0315a5e08137e3d8b519ef7a21ce	655https://disneyworld.disney.go.com/	2014-12-11	qlpatch	Uncertain	5
samanthashook	88	88	09e02deffe78cf5d87894f34e54a20c4	2517http://www.youtube.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	88	88	0a14722746e9c3c34dd2f81f68ba6c17	2518http://www.youtube.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	88	88	1be7a5e6cd3cc1af1a46a091c8fbbbb6	2522http://www.youtube.com/	2014-12-10	qlpatch	NJ	7
samanthashook	88	88	513452d2da645762e3ff2c2c4e9b3abf	2521http://www.youtube.com/	2014-12-10	qlpatch	NJ	6
samanthashook	88	88	93bf05d16fed0061242d66a081785bdb	2519http://www.youtube.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	88	88	aa13457024f973a5dab39f9836fed9bb	2520http://www.youtube.com/	2014-12-10	qlpatch	NJ	5
samanthashook	88	88	c56819be97d8719e269b5459f77a37dc	2515http://www.youtube.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	88	88	cb82df7a1582f475368bca592302b218	2516http://www.youtube.com/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	89	89	013762d0937a98c42619064e718239ef	779http://www.eonline.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	89	89	0578ddb3c43746c566491e6cfdbde792	780http://www.eonline.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	89	89	b677de92beb702fad8e5c3fc9336eabb	778http://www.eonline.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	91	91	553549a3458d48c8ff4f6a649dcde2b9	806http://www.foodnetworktv.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	91	91	5b1c7413b10357a23fcc8ebb947f94a9	807http://www.foodnetworktv.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	91	91	5e43f64a425834376e29e4ab4e00d7a8	804http://www.foodnetworktv.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	91	91	6e2b625a27e29a88c6b400f137f68063	802http://www.foodnetworktv.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	91	91	db9c8426aed611005c3803a6e4bb87ea	803http://www.foodnetworktv.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	91	91	f95d2bd8b0665113a37dabcc3bf5327f	805http://www.foodnetworktv.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	93	93	7914c90df4502f0709582fd30ea75e07	2532http://www.wheeloffortune.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	98	98	27f10aac1e0f23f6222132d515161774	2537http://www.janetjackson.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	98	98	3e2408f50e1f0b92cdfae93c7820d3ff	2538http://www.janetjackson.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	98	98	4a59767b633a5d157f862bf681af4fd6	2539http://www.janetjackson.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	99	99	c7315b857b6652fb422804eec0cd7d7f	1075http://www.kfc.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	105	105	99df9b6e74e4a2cbff74bbdd2373d6e7	2571http://www.ancestry.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	107	107	1bff6602073ae6153dd942ee857470c8	1219http://www.jcvd-online.com/	2014-12-11	qlpatch	Uncertain	4
samanthashook	107	107	3e99b0f6af3a4d40e802a0a10aa579d8	1215http://www.jcvd-online.com/	2014-12-11	qlpatch	Definitely NO	0
samanthashook	107	107	8bb512711dd2b3a35b6b0375a48c1a6b	1216http://www.jcvd-online.com/	2014-12-11	qlpatch	Uncertain	1
samanthashook	107	107	8fc928702cd1548adffa9d396b98514a	1218http://www.jcvd-online.com/	2014-12-11	qlpatch	Uncertain	3
samanthashook	107	107	eca8e58c0d866fb359b3a8c3480b9f7b	1217http://www.jcvd-online.com/	2014-12-11	qlpatch	Definitely NO	2
samanthashook	110	110	4548bcd8ed86f5914793719778ea07dc	1229http://www.virgin.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	110	110	493453ff9895454dd11ea4256475196d	1235http://www.virgin.com/	2014-12-10	qlpatch	Uncertain	7
samanthashook	110	110	a3655052ad8f12ad889e496479f4c142	1233http://www.virgin.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	110	110	a7af219795e646eed4a73fd82571c3a4	1230http://www.virgin.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	110	110	b80d8b956c559682e248fcba57275cc1	1231http://www.virgin.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	110	110	c3506f39d42a4ab33bfb2160311ae295	1228http://www.virgin.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	110	110	df080e9aed7d1094aa7da0031bf2628c	1234http://www.virgin.com/	2014-12-10	qlpatch	Uncertain	6
samanthashook	110	110	fa39858cc7fc047e4644f9d85a8a13e2	1232http://www.virgin.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	116	116	7b283ec3494a1cff8c360e21f2c44d51	2585http://www.jessicasanchezofficial.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	125	125	10fd1fd76e602ccc0b3c6025e4ae8b9d	2631http://www.chilis.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	125	125	3709edb2af5e9ecd6c8a6d5fedebe7e0	2629http://www.chilis.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	125	125	d224be7f3ad0a70b7abc615c068bdf68	2628http://www.chilis.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	125	125	d4baecc335d2a2a472f6d884c077b7f0	2630http://www.chilis.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	127	127	1bc02064c757d4c614c673a8afcb8f99	1269http://www.openoffice.org/	2014-12-10	qlpatch	NJ	1
samanthashook	127	127	57c9720f57cc2c0b10d66d5434c3cd81	1270http://www.openoffice.org/	2014-12-10	qlpatch	Uncertain	2
samanthashook	127	127	871ffe6e19b541e1f174cce4b1abd49a	1268http://www.openoffice.org/	2014-12-10	qlpatch	Uncertain	0
samanthashook	127	127	c12da5c4826efce87fb513fb4d0d07c2	1272http://www.openoffice.org/	2014-12-10	qlpatch	Uncertain	4
samanthashook	127	127	e96cbfd71af75eb7def43aa486d736a4	1271http://www.openoffice.org/	2014-12-10	qlpatch	NJ	3
samanthashook	127	127	f986e6b551e94d87550204a89945e4f2	1274http://www.openoffice.org/	2014-12-10	qlpatch	Uncertain	6
samanthashook	127	127	fc637e8dade296e1b40875e0dafb4765	1273http://www.openoffice.org/	2014-12-10	qlpatch	NJ	5
samanthashook	135	135	1570e70fcc98826bb69db5c1adb882b6	2659https://www.universalorlando.com/	2014-12-10	qlpatch	Definitely YES	4
samanthashook	135	135	cb0471b7562a31735ad8c7c8b5c8b5c0	2658https://www.universalorlando.com/	2014-12-10	qlpatch	Definitely YES	3
samanthashook	135	135	ed618adba58c4f612539f15ee6a4cff1	2655https://www.universalorlando.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	135	135	ef71b2229a9d94684c1bbc6af5f3ca7b	2656https://www.universalorlando.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	135	135	f346fb97cd9f5631f590ba454b4d295f	2657https://www.universalorlando.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	139	139	5b3f0a3c0207225c7b17713bf0561987	1311https://www.yahoo.com/	2014-12-11	qlpatch	NJ	1
samanthashook	139	139	5c861c80630dabbf019a646388e0c8d1	1312https://www.yahoo.com/	2014-12-11	qlpatch	NJ	2
samanthashook	139	139	a11ee11e76de045ed54aa82aa4b0ab57	1310https://www.yahoo.com/	2014-12-11	qlpatch	NJ	0
samanthashook	143	143	e30de51963c04a5e31291c54110911d9	1335http://www.theknot.com/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	143	143	ef5f602953ffbff15a5e44f062f88311	1334http://www.theknot.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	146	146	276b8dc5c42fd1eff73b04d497a1e24b	1343http://www.homeaway.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	146	146	4603b6674ed698a2bf1f1df720b8a0fa	1340http://www.homeaway.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	146	146	49564a4060d67d20913d37cd374e556c	1339http://www.homeaway.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	146	146	4d71ebc04023e6b26c598994089d2ed5	1344http://www.homeaway.com/	2014-12-10	qlpatch	Uncertain	6
samanthashook	146	146	cd08fc956bba8b21cfec1fd4a3087fda	1345http://www.homeaway.com/	2014-12-10	qlpatch	Uncertain	7
samanthashook	146	146	d191bba1bc14152ec6979bec8e74fd05	1338http://www.homeaway.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	146	146	e25b7aac75a0e060ccd15521b1540317	1342http://www.homeaway.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	146	146	f6d06ec5e372281f8cea43580df8ef85	1341http://www.homeaway.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	150	150	ef3a26f80c83b36fc81d03cd3c9710c0	1347http://www.mayimbialik.net/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	155	155	2963f3b3f0b6c9d7325e90d81eff1693	29https://www.linkedin.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	155	155	44afbbe561404b174163a7df89b73bcb	31https://www.linkedin.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	155	155	d6a17ad8f9dd5ef1f8882accd97fd7be	30https://www.linkedin.com/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	157	157	06be782b06f0c37f5d7fd8b2a7346ad4	1361http://norml.org/	2014-12-11	qlpatch	Uncertain	0
samanthashook	157	157	0bb2fc27a423c2b3af95ebeeecfd691a	1363http://norml.org/	2014-12-11	qlpatch	Uncertain	2
samanthashook	157	157	60a06ed2211170e49561660360141893	1364http://norml.org/	2014-12-11	qlpatch	Uncertain	3
samanthashook	157	157	f58756ba4b58b4be9cae4f509e732521	1362http://norml.org/	2014-12-11	qlpatch	Uncertain	1
