m._domain_url	m._ql_url	m._ql_title	a.linkquality	a.linklowquality	a.titlequality	a.titlerewritten	a.qlreplacements
http://store-locator.barnesandnoble.com/storelocator/stores.aspx?x=y&	http://storelocator.barnesandnoble.com/authors.do	Find an <b>Event </b>by Author	Probably not likely	Topic too specific	Good		Events by Author, NOOK, Make a Wish List, Gift Card Balance
http://search.swagbucks.com/	http://search.swagbucks.com/p/login	Log In	Probably likely		Excellent		Shop
http://search.swagbucks.com/	http://help.swagbucks.com/home	<b>Swagbucks </b>Help Center	Very likely		Excellent		Shop
http://search.swagbucks.com/	http://blog.swagbucks.com/tag/swag-code	<b>Swagbucks </b>Official Blog	Probably not likely	Topic too specific	Excellent		Shop
http://search.swagbucks.com/	http://blog.swagbucks.com/	<b>Swag Bucks </b>Blog	Probably not likely	Topic too specific	Excellent		Shop
http://search.swagbucks.com/	http://video.swagbucks.com/	<b>Swagbucks </b>TV	Probably not likely	Topic too specific	Good		Shop
http://search.swagbucks.com/	http://maintenance.swagbucks.com/	<b>Swagbucks </b>Maintenance	Definitely not likely	Low quality	Excellent		Shop
http://www.daisynudes.com/	http://www.daisynudes.com/crtr/cgi/out.cgi?id=205&l=bottom_thumb_top&trade=http://www.coldbitches.com/	Cold Bitches	Probably likely		Good		
http://www.daisynudes.com/	http://www.daisynudes.com/crtr/cgi/out.cgi?id=151&l=bottom_thumb_top&trade=http://www.tastyass.com/	Nice Ass	Probably likely		Fair	Nice ass, Hot ass, Teen ass and More	
http://www.daisynudes.com/	http://www.daisynudes.com/crtr/cgi/out.cgi?l=hardlink&id=skinny19.com	Skinny 19	Probably likely		Fair	Skinny19.com	
http://www.daisynudes.com/	http://www.daisynudes.com/crtr/cgi/out.cgi?id=41&l=bottom_thumb_top&trade=http://www.hotnudewomen.net/?ref=daisynudes.com	Hot Nude Women	Probably likely		Good		
http://www.daisynudes.com/	http://www.daisynudes.com/crtr/cgi/out.cgi?id=131&l=bottom_thumb_top&trade=http://www.cutiesbank.com/	Cuties Bank	Probably likely		Good		
http://www.daisynudes.com/	http://www.daisynudes.com/crtr/cgi/out.cgi?id=147&tag=toplist&trade=http://www.ultra18.com/	18 Years Girls	Probably likely		Fair	Naked 18-year-olds	
http://catatwork.cat.com/	https://cathealthbenefits.cat.com/cda/alias/home	<b>Cat </b>Health Benefits: Home	Probably not likely	Topic too specific	Fair	Health Benefits	Employee Assistance Program,
http://catatwork.cat.com/	https://imap.cat.com/cgi-bin/useridhelp.pl	Corporate Web Security	Probably not likely	Topic too specific	Good		Employee Assistance Program,
http://catatwork.cat.com/	http://requestit.cat.com/idm/catidm/im5/index.jsp	<b>Login</b>	NJ		NJ		Employee Assistance Program,
http://catatwork.cat.com/	http://catatwork.cat.com/wps/myportal/catatwork	Enterprise <b>Portal</b>	NJ		NJ		Employee Assistance Program,
http://catatwork.cat.com/	https://cathealthbenefits.cat.com/	Health Benefits	Probably not likely	Topic too specific	Good		Employee Assistance Program,
http://catatwork.cat.com/	https://cathealthbenefits.cat.com/cda/layout?m=46801&id=421610	<b>Cat </b>Health	Probably not likely	Topic too specific	Bad	Update your information	Employee Assistance Program,
https://hotmail.live.com/	http://mail.live.com/	Outlook	Probably likely		Fair	Sign in	One Drive
https://hotmail.live.com/	https://signup.live.com/	Sign Up	Probably likely		Excellent		One Drive
https://hotmail.live.com/	https://mail.live.com/?rru=home&livecom=1	<b>Sign In</b>	Probably likely		Good		One Drive
https://hotmail.live.com/	https://skydrive.live.com/?v=GroupView	Access	Probably not likely	Topic too specific	Bad	One Drive	One Drive
https://hotmail.live.com/	http://home.live.com/	Windows	NJ	Other	NJ		One Drive
https://hotmail.live.com/	http://login.live.com/	<b>Hotmail</b>	Probably not likely	Other	Bad	Sign in to your account	One Drive
http://zulily.com/	http://www.zulily.com/girls/	Girls	Very likely		Excellent		
http://zulily.com/	http://www.zulily.com/auth/?setaction=login	Sign In	Probably likely		Excellent		
http://zulily.com/	http://www.zulily.com/plus-size	Plus Size	Probably likely		Excellent		
http://zulily.com/	http://www.zulily.com/shopbyage/girls/kids	Shop by Age: <b>Kids</b>	Probably likely		Fair	Shop by age	
http://zulily.com/	http://www.zulily.com/women/	<b>Women</b>	Very likely		Excellent		
http://zulily.com/	http://www.zulily.com/baby-maternity/	<b>Baby </b>& Maternity	Probably likely		Excellent		
https://www.teenbiz3000.com/	http://www.teenbiz3000.com/?&lang=2	Español	Probably likely		Bad	Sign in to Achieve3000!	
https://www.teenbiz3000.com/	http://web.teenbiz3000.com/?&lang=	Web.<b>Teenbiz3000</b>.<b>Com</b>	NJ		NJ		
https://www.teenbiz3000.com/	http://www.teenbiz3000.com/?&lang=1	English	Probably likely		Bad	Sign in to Achieve3000!	
https://www.teenbiz3000.com/	https://www.teenbiz3000.com/?isAjax=&s=145&lang=2	<b>Achieve</b>/Teenbiz	NJ		NJ		
https://www.teenbiz3000.com/	http://web.teenbiz3000.com/	<b>Teenbiz 3000</b>	NJ		NJ		
https://www.teenbiz3000.com/	http://www.teenbiz3000.com/try/	<b>Achieve3000</b>	NJ		NJ		
https://www.thirtyonetoday.com/	http://www.thirtyonetoday.com/BusinessSupplies.aspx	Business Supplies	NJ	Other	NJ		
https://www.thirtyonetoday.com/	http://www.thirtyonetoday.com/incentive/readysetsell.aspx	Ready, Set, Sell	NJ	Other	NJ		
https://www.thirtyonetoday.com/	http://www.thirtyonetoday.com/announcements.aspx	Announcements	NJ	Other	NJ		
https://www.thirtyonetoday.com/	http://www.thirtyonetoday.com/businessupdate.aspx	Business Update	NJ	Other	NJ		
https://www.thirtyonetoday.com/	http://www.thirtyonetoday.com/toolbox.aspx	Toolbox	NJ	Other	NJ		
https://www.thirtyonetoday.com/	http://www.thirtyonetoday.com/monthlyspecials.aspx	Monthly Specials	NJ	Other	NJ		
https://joblink.alabama.gov/	http://www.doc.alabama.gov/	Department of Corrections	Probably not likely	Topic too specific	Good		
https://joblink.alabama.gov/	http://www2.labor.alabama.gov/	Labor Market Information	Probably likely		Good		
https://joblink.alabama.gov/	https://joblink.alabama.gov/ada/works/linkview.cfm?set=JSR	Job Seeker Resources	NJ		NJ		
https://joblink.alabama.gov/	https://joblink.alabama.gov/ada/works/contactus.cfm	Contact	NJ		NJ		
https://joblink.alabama.gov/	http://dir.alabama.gov/contacts/Employment_Service.aspx	Employment Service	NJ	404	NJ		
https://joblink.alabama.gov/	https://joblink.alabama.gov/ada/works/jobsearch.cfm	Quick <b>Job </b>Search	NJ		NJ		
https://translate.google.com.vn/	http://translate.google.com.vn/m	Xem <b>Google </b>Trong	NJ	Other	NJ		
https://translate.google.com.vn/	http://translate.google.com.vn/?tr=f&hl=vi	Dịch Tài Liệu	NJ	Other	NJ		
https://translate.google.com.vn/	http://www.google.com.vn/videohp?hl=vi	Video	NJ	Other	NJ		
https://translate.google.com.vn/	http://translate.google.com.vn/?hl=vi	<b>Dịch</b>	NJ	Other	NJ		
https://translate.google.com.vn/	http://translate.google.com.vn/?hl=en&tab=TT	<b>Google Translate</b>	NJ	Other	NJ		
https://translate.google.com.vn/	http://translate.google.com.vn/?hl=vi&tab=wT	Google Dịch	NJ	Other	NJ		
https://gr.yahoo.com/	https://login.yahoo.com/	Sign in	Probably likely		Good		
https://gr.yahoo.com/	http://uk.messenger.yahoo.com/	Messenger (Uk)	NJ		NJ		
https://gr.yahoo.com/	https://gr.news.yahoo.com/lifestyle/	Lifestyle	NJ		NJ		
https://gr.yahoo.com/	http://gr.mail.yahoo.com/	<b>Gr</b>	Probably not likely	Other	Bad	Check your e-mail	
https://gr.yahoo.com/	https://gr.yahoo.com/?s=https	<b>Yahoo </b>Ελλάδας	NJ		NJ		
https://gr.yahoo.com/	http://mail.yahoo.com/	<b>Mail</b>	Probably likely		Fair	Check your e-mail	
http://www.hotpussypics.com/	http://www.hotpussypics.com/pics/black-pussy/	Black <b>Pussy</b>	Probably likely		Good		
http://www.hotpussypics.com/	http://www.hotpussypics.com/indian/	Indian <b>Pussy</b>	Probably likely		Good		
http://www.hotpussypics.com/	http://www.hotpussypics.com/housewife/	Housewife Pussy	Probably likely		Good		
http://www.hotpussypics.com/	http://hotpussypics.com/teen/	Teen <b>Pussy</b>	Probably likely		Good		
http://www.hotpussypics.com/	http://www.hotpussypics.com/pics/homemade-pussy/	Homemade <b>Pussy</b>	Probably likely		Bad	Amateur Pussy Pics	
http://www.hotpussypics.com/	http://www.hotpussypics.com/pics/asian-pussy/	Asian Pussy	Probably likely		Good		
http://iphone.facebook.com/	http://iphone.facebook.com/r.php?refid=8	Sign up	Probably not likely	Topic too specific,Other	Excellent		News Feed, Your Friends, Newsroom, About Us
http://iphone.facebook.com/	http://iphone.facebook.com/findfriends/browser/?fb_ref=psa&refid=8	Find Friends	Probably likely		NJ		News Feed, Your Friends, Newsroom, About Us
http://iphone.facebook.com/	https://en-gb.facebook.com/	Log In, Sign	Probably likely		Fair	Log in or sign up	News Feed, Your Friends, Newsroom, About Us
http://iphone.facebook.com/	https://blog.facebook.com/	The <b>Facebook </b>Blog	Probably not likely	Low quality,Other	Good		News Feed, Your Friends, Newsroom, About Us
http://iphone.facebook.com/	https://iphone.facebook.com/login.php	Welcome to <b>Facebook</b>	NJ	Other	NJ		News Feed, Your Friends, Newsroom, About Us
http://iphone.facebook.com/	http://iphone.facebook.com/r.php	Join	Probably not likely	Other	Excellent		News Feed, Your Friends, Newsroom, About Us
https://my.magicjack.com/	http://my.magicjack.com/911.html	911 Registration	NJ	Other	NJ		
https://my.magicjack.com/	http://my.magicjack.com/?language=&page=shop-additional-years.html	Re-Up	NJ	Other	NJ		
https://my.magicjack.com/	https://web08.magicjack.com/my/index.html?language=lang%2Fes	Español	NJ	Other	NJ		
https://my.magicjack.com/	http://my.magicjack.com/?language=	<b>Login</b>	Probably likely		Good		
https://my.magicjack.com/	http://my.magicjack.com/returns.html	Return	Probably likely		Fair	Returns	
https://my.magicjack.com/	https://web06.magicjack.com/my/loggedin.html	My Account	Probably likely		Good		
http://www.streamsex.com/	http://www.streamsex.com/out.php?l=http://www.streamsex.com/video1979225/0/daddy_and_daughter	Daddy and Daughter	Probably likely		Good		
http://www.streamsex.com/	http://www.streamsex.com/out.php?l=http://www.streamsex.com/video517948/0/brother_and_sister_sex	Brother & Sister Sex	Probably likely		Good		
http://www.streamsex.com/	http://www.streamsex.com/out.php?l=http://www.streamsex.com/video1550264/0/lucky.bastard.2	Lucky.Bastard.2	Probably likely		Fair	Lucky Bastard 2	
http://www.streamsex.com/	http://www.streamsex.com/out.php?l=http://www.streamsex.com/video5398750/0/mom_and_son	Mom and Son	Probably likely		Fair	Teen Porn Videos	
http://www.streamsex.com/	http://files.streamsex.com/	<b>Stream Sex </b>Movies	Probably likely		Good		
http://www.streamsex.com/	http://www.streamsex.com/out.php?l=http://www.streamsex.com/video453481/0/stepbrother_and_stepsister	Stepbrother and Stepsister	Probably likely		Bad	All Videos	
https://zone.msn.com/	http://zone.msn.com/en/mahjonggdimensions/default.htm?intgid=hp_puzzle_2	Mahjongg Dimensions	Probably likely		Good		
https://zone.msn.com/	http://zone.msn.com/en/texttwist/default.htm?intgid=hp_word_2	TextTwist	Probably likely		Good		
https://zone.msn.com/	http://zone.msn.com/en/bejeweled3/default.htm?intgid=hp_puzzle_4	Bejeweled 3	Probably likely		Good		
https://zone.msn.com/	http://zone.msn.com/en/spades/default.htm?intgid=hp_card_2	Spades	Probably likely		Good		
https://zone.msn.com/	http://zone.msn.com/en-us/home?intgid=dflt_Nav_1	Free Online Games	Probably likely		Good		
https://zone.msn.com/	http://zone.msn.com/en/bubbletown/default.htm?intgid=hp_populargames_1	Bubble Town	Probably likely		Good		
http://veryhotmilf.com/	http://veryhotmilf.com/st/out.php?l=0.1.125.22603.244450&u=/ftt/o.php?u=~aHR0cCUzQSUyRiUyRnd3dy51c2VteXRyYW1wLmNvbSUyRmZoZyUyRnRnJTJGMDAzJTJGaW5kZXgucGhwJTNGaWQlM0RiYWtzNTU1~	Tattooed and Pierced	NJ	404	NJ		
http://veryhotmilf.com/	http://veryhotmilf.com/st/out.php?l=0.1.70.47934.453464&u=/ftt/o.php?u=~aHR0cCUzQSUyRiUyRnJlZmVyLmNjYmlsbC5jb20lMkZjZ2ktYmluJTJGY2xpY2tzLmNnaSUzRkNBJTNEOTMwNDIyLTAwMDAlMjZQQSUzRDIzNzQ2NzIlMjZIVE1MJTNEaHR0cCUzQSUyRiUyRnd3dy5jaGljYXMtY2x1Yi5jb20lMkYlM0ZwYWdlX2lkJTN	No Spill <b>Pics</b>	NJ	404	NJ		
http://veryhotmilf.com/	http://veryhotmilf.com/st/out.php?l=0.1.78.40130.371604&u=/ftt/o.php?u=~aHR0cCUzQSUyRiUyRmdhbGxlcnkyLmJsYXppbmdwb3Juc3RhcnMuY29tJTJGZ2FsbGhpdCUyRjEwMzE3NyUyRjQ1NDglMkY0MSUyRjIlMkYw~	Aaliyah Love Touches Self	NJ	404	NJ		
http://veryhotmilf.com/	http://veryhotmilf.com/st/out.php?l=0.1.173.37292.348146&u=/ftt/o.php?u=~aHR0cCUzQSUyRiUyRmdhbGxlcmllcy5qdXN0bWlsZmdmcy5jb20lMkZleC1nZi1taWxmcyUyRjIwMTEtMDMtMTIlMkY5NjUtd2hhdC10aGV5LWRvbnQta25vdy0yJTJGaW5kZXgucGhwJTNGaWQlM0QyMTc0MDIy~	What They Dont Know	NJ	404	NJ		
http://veryhotmilf.com/	http://veryhotmilf.com/st/out.php?l=0.1.169.40313.374603.t&u=/ftt/o.php?u=~aHR0cCUzQSUyRiUyRnd3dy53aWZlc2ZpcnN0YmxhY2suY29tJTJGaWdhbGxlcmllcyUyRnRyaW5hJTJGdHJpbmFfMSUyRmluZGV4LnBocCUzRklEJTNEMTgyNjc4NA==~	Wifey Dreams in Black	NJ	404	NJ		
http://veryhotmilf.com/	http://veryhotmilf.com/st/out.php?l=0.1.178.37484.349994&u=/ftt/o.php?u=~aHR0cCUzQSUyRiUyRmdhbGxlcmllcy5qdXN0bWlsZmdmcy5jb20lMkZleC1nZi1taWxmcyUyRjIwMTEtMDMtMTIlMkYxMTUxLXNraW5ueS1tb20tcG9zaW5nLTIlMkZpbmRleC5waHAlM0ZpZCUzRDIxNzQwMjI=~	Skinny Mom Posing	NJ	404	NJ		
http://www.itinytits.com/	http://www.itinytits.com/tp/out.php?link=top4&to=ishavedpussy.com	Shaved Pussy	Probably likely		Good		
http://www.itinytits.com/	http://www.itinytits.com/bedroom-cams.php	Bedroom Cams	Probably likely		Good		
http://www.itinytits.com/	http://www.itinytits.com/tp/out.php?link=top4&to=puffynippleserotica.com	Puffy <b>Nipples </b>Erotica	Probably likely		Good		
http://www.itinytits.com/	http://www.itinytits.com/best-tiny-tits.php	Best Tinytits	Probably likely		Good		
http://www.itinytits.com/	http://www.itinytits.com/tp/out.php?link=top4&to=seemytinytits.com	See My Tiny Tits	Probably likely		Fair	Nude Petite Girls	
http://www.itinytits.com/	http://www.itinytits.com/tiny-tits/gallery.html?id=26805&x=21cdf65981a2fb09ba58b022f1921f79&url=http://hosted.x-art.com/galleries/play_time_fhg/index.php?PA=2243520&var1=tinytits	<b>Tiny Titties</b>	Probably likely		Bad	Girl on Girl Action	
http://www.nudegirl18.com/	http://www.nudegirl18.com/gallery/luscious-teen-blonde/index.html?4x1x84677	Luscious Teen Blonde	Probably likely		Good		
http://www.nudegirl18.com/	http://www.nudegirl18.com/gallery/teen-in-blue-1/index.html?4x6x38292	Teen in X-Rated	Probably likely		Fair	Nude Models	
http://www.nudegirl18.com/	http://www.nudegirl18.com/category/0/All/ctr/1/	Best Photos	Probably likely		Fair	All Photos	
http://www.nudegirl18.com/	http://www.nudegirl18.com/gallery/hot-teen-pussy/index.html?4x7x83539	Hot Teen Pussy	Probably likely		Fair	Teen Sex Art	
http://www.nudegirl18.com/	http://www.nudegirl18.com/category/0/All/date/1/	New Photos	Probably likely		Bad	All Photos	
http://www.nudegirl18.com/	http://www.nudegirl18.com/gallery/emma-1/index.html?4x22x39529	Emma	Probably likely		Bad	Teen Models	
http://www.tastyass.com/	http://www.tastyass.com/crtr/cgi/out.cgi?id=227&l=bottom_thumb_top&trade=http://www.pussystreet.com	Wet Pussy	Probably likely		Good		
http://www.tastyass.com/	http://www.tastyass.com/crtr/cgi/out.cgi?id=247&l=pic_top_3_thumb&u=http://adorableteens.net/	Adorable Teens	Probably likely		Good		
http://www.tastyass.com/	http://www.tastyass.com/crtr/cgi/out.cgi?id=220&l=bottom_thumb_top&trade=http://www.bravogirls.com	Hot Babes	Probably likely		Good	Hot Babes	
http://www.tastyass.com/	http://www.tastyass.com/crtr/cgi/out.cgi?id=157&l=bottom_thumb_top&trade=http://www.metbabes.com/	Met Art Babes	Probably likely		Good		
http://www.tastyass.com/	http://www.tastyass.com/crtr/cgi/out.cgi?id=115&l=bottom_thumb_top&trade=http://www.niceass.pro/tgp.shtml	Nice Ass	Probably likely		Good		
http://www.tastyass.com/	http://www.tastyass.com/crtr/cgi/out.cgi?id=12&l=bottom_thumb_top&trade=http://www.teenport.com/	Naked Girls	Probably likely		Good		
http://in.youtube.com/	http://www.youtube.com/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ	<b>Music</b>	Probably likely		Excellent		https://www.youtube.com/channel/UCl8dMTqDrJQ0c8y23UBu4kQ,https://www.youtube.com/channel/UCYfdidRxbB8Qhf0Nx7ioOYw
http://in.youtube.com/	http://www.youtube.com/user/movies	Movies	Probably likely		Excellent		https://www.youtube.com/channel/UCl8dMTqDrJQ0c8y23UBu4kQ,https://www.youtube.com/channel/UCYfdidRxbB8Qhf0Nx7ioOYw
http://in.youtube.com/	http://www.youtube.com/index	videos <b>YOU TUBE</b>	Probably not likely	Other	Fair	YouTube	https://www.youtube.com/channel/UCl8dMTqDrJQ0c8y23UBu4kQ,https://www.youtube.com/channel/UCYfdidRxbB8Qhf0Nx7ioOYw
http://in.youtube.com/	http://www.youtube.com/videos	<b>Videos</b>	Probably likely		Fair	Popular on YouTube India	https://www.youtube.com/channel/UCl8dMTqDrJQ0c8y23UBu4kQ,https://www.youtube.com/channel/UCYfdidRxbB8Qhf0Nx7ioOYw
http://in.youtube.com/	http://www.youtube.com/results	<b>YouTube </b>Clips	Probably not likely	Other	Good		https://www.youtube.com/channel/UCl8dMTqDrJQ0c8y23UBu4kQ,https://www.youtube.com/channel/UCYfdidRxbB8Qhf0Nx7ioOYw
http://in.youtube.com/	http://www.youtube.com/channel/UCF0pVplsI8R5kcAqgtoRqoA	Popular on <b>YouTube</b>	Probably likely		Excellent		https://www.youtube.com/channel/UCl8dMTqDrJQ0c8y23UBu4kQ,https://www.youtube.com/channel/UCYfdidRxbB8Qhf0Nx7ioOYw
http://adult-cartoon-sex.com/	http://adult-cartoon-sex.com/dtr/link.php?gr=1&id=8c7482&url=http://adult-cartoon-sex.com/gallery/adult-cartoon-sex_gallery/adult-cartoon-sex.com/gallery	Cartoon 3D Sex	NJ	Other	NJ		
http://adult-cartoon-sex.com/	http://adult-cartoon-sex.com/dtr/link.php?gr=1&id=8c27ec&url=http://galleries2.adult-empire.com/8392/553985/6946/index.php	3D Sex Comics	NJ	Other	NJ		
http://adult-cartoon-sex.com/	http://adult-cartoon-sex.com/dtr/link.php?gr=1&id=67938b&url=http://galleries2.adult-empire.com/8392/563123/6946/index.php	Monster <b>Porn </b>Archive	Probably not likely	Other	Excellent		
http://adult-cartoon-sex.com/	http://adult-cartoon-sex.com/cgi-bin/crtr/out.cgi?id=271&l=top_top&u=http://3d-anime-porn.com	3D Anime Porn	Probably not likely	Other	Excellent		
http://adult-cartoon-sex.com/	http://adult-cartoon-sex.com/cgi-bin/crtr/out.cgi?id=170&l=top_top&u=http://www.fuckmytoons.com/	Fuck My Toons	Probably not likely	Other	Excellent		
http://adult-cartoon-sex.com/	http://adult-cartoon-sex.com/dtr/link.php?gr=1&id=3b355e&url=http://join.ultimate3dporn.com/gallery/rikiten.3.1.1.0.65.0.0.0	Blocked	NJ	Other	NJ		
http://inmatelocator.cdcr.ca.gov/default.aspx	http://www.cdcr.ca.gov/Visitors/Inmate_Locator.html	<b>Find </b>an Inmate	Probably not likely	Other	Good		
http://inmatelocator.cdcr.ca.gov/default.aspx	http://visitorreservations.cdcr.ca.gov/	Vpass	Probably not likely	Other	Good		
http://inmatelocator.cdcr.ca.gov/default.aspx	http://www.cdcr.ca.gov/	About <b>CDCR</b>	Probably not likely	Other	Good		
http://inmatelocator.cdcr.ca.gov/default.aspx	http://www.cdcr.ca.gov/Facilities_Locator/index.html	Find a Facility	Probably not likely	Other	Good		
http://inmatelocator.cdcr.ca.gov/default.aspx	http://www.cdcr.ca.gov/Prisons/	<b>Prisons</b>	Probably not likely	Other	Excellent		
http://inmatelocator.cdcr.ca.gov/default.aspx	http://www.ca.gov/OnlineServices/OS_Government_locator.html	<b>Inmate Locator</b>	Probably not likely	Other	Good		
